date,region,search_interest,delivery_orders,ride_requests,freelance_jobs,active_users,urban_activity
2023-03-31,Riyadh,63.7,6663,7868,323,27287,67.1
2023-04-01,Dammam,41.2,3411,5080,222,15854,44.9
2023-04-01,Jeddah,50.8,4404,5547,297,22601,61.3
2023-04-01,Madinah,35.9,,4384,174,15043,38.6
2023-04-01,Makkah,38.6,4072,5003,256,16930,49.3
2023-04-01,Riyadh,59.6,5425,6643,320,23320,62.5
2023-04-02,Dammam,35.3,3649,4896,263,16703,41.9
2023-04-02,Jeddah,,4904,5736,318,19298,56.2
2023-04-02,Madinah,35.0,3215,3890,187,14691,37.8
2023-04-02,Makkah,44.8,3902,,265,19013,42.2
2023-04-02,Riyadh,53.6,5246,6905,320,23620,62.6
2023-04-03,Dammam,40.4,3625,4826,239,16852,43.0
2023-04-03,Jeddah,55.2,4917,6254,282,20605,52.2
2023-04-03,Madinah,36.0,2938,4144,197,14729,39.9
2023-04-03,Makkah,39.8,3796,5254,249,17811,
2023-04-03,Riyadh,53.9,5157,6575,336,26090,62.7
2023-04-04,Dammam,40.5,3734,4503,211,16620,43.3
2023-04-04,Jeddah,46.6,4773,6158,293,20658,57.8
2023-04-04,Madinah,34.3,3095,4235,208,14000,40.5
2023-04-04,Makkah,43.5,3728,5239,258,17113,49.9
2023-04-04,Riyadh,58.2,,6527,330,24700,66.6
2023-04-05,Dammam,37.7,3424,4690,261,17108,44.3
2023-04-05,Jeddah,53.9,3906,6384,320,19812,58.9
2023-04-05,Madinah,37.3,3293,4341,223,15219,37.0
2023-04-05,Makkah,44.7,,5510,276,18402,45.1
2023-04-05,Riyadh,56.5,4981,6031,345,24063,63.5
2023-04-06,Dammam,45.8,4289,5544,243,20564,58.4
2023-04-06,Jeddah,59.5,5371,6781,288,24453,69.5
2023-04-06,Madinah,39.5,4047,4289,212,16488,46.2
2023-04-06,Makkah,45.9,4563,6182,227,23423,55.5
2023-04-06,Riyadh,72.8,6272,8123,350,28806,77.9
2023-04-07,Dammam,45.6,4155,5890,207,23575,55.9
2023-04-07,Jeddah,63.3,5417,7201,227,25605,65.4
2023-04-07,Madinah,,4107,5108,191,17778,46.0
2023-04-07,Makkah,51.3,5163,6085,240,22554,50.5
2023-04-07,Riyadh,68.5,6474,8179,380,28431,73.1
2023-04-08,Dammam,40.4,3936,5380,237,16993,45.7
2023-04-08,Jeddah,52.6,4398,5813,317,21940,57.1
2023-04-08,Madinah,38.4,3085,4486,189,15748,38.7
2023-04-08,Makkah,41.4,3417,5233,242,19460,
2023-04-08,Riyadh,54.3,4518,6294,328,25671,73.9
2023-04-09,Dammam,37.9,3203,4798,227,16329,43.6
2023-04-09,Jeddah,55.2,4469,6476,292,22732,63.7
2023-04-09,Madinah,30.0,3654,4272,209,13319,36.2
2023-04-09,Makkah,41.3,4280,5435,272,20572,45.4
2023-04-09,Riyadh,60.1,5142,7066,349,24641,65.2
2023-04-10,Dammam,36.7,3331,4548,241,16891,45.5
2023-04-10,Jeddah,50.8,5420,6352,331,22931,58.8
2023-04-10,Madinah,37.2,3112,3985,221,15784,41.0
2023-04-10,Makkah,42.7,4061,,255,17783,40.2
2023-04-10,Riyadh,59.4,5219,5921,320,25647,68.5
2023-04-11,Dammam,39.6,3414,4869,234,15755,42.5
2023-04-11,Jeddah,49.5,4874,6128,297,21864,58.9
2023-04-11,Madinah,36.6,3348,4367,229,14730,35.7
2023-04-11,Makkah,42.2,3961,5280,252,18615,46.7
2023-04-11,Riyadh,60.4,4927,6717,329,26677,67.0
2023-04-12,Dammam,40.2,3745,4889,249,18651,47.2
2023-04-12,Jeddah,52.0,4864,5733,,20394,52.3
2023-04-12,Madinah,37.2,3650,4041,221,14925,42.2
2023-04-12,Makkah,42.0,4184,4666,257,19303,49.8
2023-04-12,Riyadh,,5538,6832,347,21706,60.6
2023-04-13,Dammam,,4121,4981,232,17576,53.8
2023-04-13,Jeddah,57.0,5835,7654,296,22445,63.9
2023-04-13,Madinah,43.1,,4888,207,17769,45.0
2023-04-13,Makkah,49.5,4698,6518,242,18693,56.5
2023-04-13,Riyadh,68.1,6535,8811,354,28251,73.8
2023-04-14,Dammam,48.3,4326,5392,248,19614,55.2
2023-04-14,Jeddah,48.3,5950,6543,276,25053,75.2
2023-04-14,Madinah,40.8,3944,4576,200,20021,44.5
2023-04-14,Makkah,44.8,4838,6172,235,20161,56.2
2023-04-14,Riyadh,78.6,6154,8166,332,24112,81.8
2023-04-15,Dammam,37.4,3498,5384,247,16658,46.6
2023-04-15,Jeddah,48.0,4886,5954,298,21291,58.3
2023-04-15,Madinah,35.2,3515,4211,207,15411,38.8
2023-04-15,Makkah,43.0,3442,5190,255,18625,45.9
2023-04-15,Riyadh,56.0,5250,6740,367,23488,67.4
2023-04-16,Dammam,41.6,3478,4940,250,16501,44.9
2023-04-16,Jeddah,51.5,4856,6308,275,21592,49.7
2023-04-16,Madinah,35.7,3513,4603,203,14850,44.2
2023-04-16,Makkah,46.4,3590,5347,259,19310,43.4
2023-04-16,Riyadh,61.3,5259,7015,328,22537,67.0
2023-04-17,Dammam,40.3,3384,4750,254,17773,48.0
2023-04-17,Jeddah,53.5,5194,5762,293,22883,62.8
2023-04-17,Madinah,39.5,3343,4266,211,16240,38.1
2023-04-17,Makkah,48.2,3889,4877,239,18163,51.2
2023-04-17,Riyadh,52.8,5308,6949,347,23030,68.0
2023-04-18,Dammam,38.4,3357,4713,245,15595,
2023-04-18,Jeddah,48.8,4460,5819,314,21484,60.5
2023-04-18,Madinah,41.7,3536,3946,193,15049,43.7
2023-04-18,Makkah,44.7,3804,4909,241,18168,49.6
2023-04-18,Riyadh,57.4,5306,6874,381,23126,73.9
2023-04-19,Dammam,42.4,3734,4576,248,18702,46.1
2023-04-19,Jeddah,52.2,4337,5775,280,21195,51.9
2023-04-19,Madinah,38.5,3145,3780,212,16175,35.9
2023-04-19,Makkah,41.9,3936,5139,,,47.3
2023-04-19,Riyadh,,5170,7310,,26616,60.4
2023-04-20,Dammam,46.1,4853,5574,251,19593,59.4
2023-04-20,Jeddah,62.4,6010,7075,310,23897,72.3
2023-04-20,Madinah,37.3,3910,4864,221,19918,49.1
2023-04-20,Makkah,45.2,4836,5349,240,24149,60.3
2023-04-20,Riyadh,69.1,6464,,356,29971,69.0
2023-04-21,Dammam,47.7,4403,5627,266,21282,58.2
2023-04-21,Jeddah,57.9,6043,7271,283,24834,65.3
2023-04-21,Madinah,44.9,3867,5256,216,17826,47.7
2023-04-21,Makkah,46.1,4770,6551,270,20832,54.7
2023-04-21,Riyadh,70.2,6510,7625,360,30557,73.5
2023-04-22,Dammam,41.6,3583,,265,16431,43.9
2023-04-22,Jeddah,50.1,4474,6342,317,20959,55.9
2023-04-22,Madinah,40.6,3181,4141,219,15166,38.9
2023-04-22,Makkah,50.1,3508,4824,287,17977,50.0
2023-04-22,Riyadh,55.2,5908,7153,375,23793,62.7
2023-04-23,Dammam,40.4,3721,4742,228,,47.8
2023-04-23,Jeddah,52.9,4572,5989,303,23567,56.9
2023-04-23,Madinah,35.2,3193,4189,210,15465,39.2
2023-04-23,Makkah,42.1,4048,5052,239,17940,52.7
2023-04-23,Riyadh,57.7,4941,7128,364,24369,64.0
2023-04-24,Dammam,39.1,3766,5099,237,18792,45.5
2023-04-24,Jeddah,50.9,5075,6281,332,21579,58.1
2023-04-24,Madinah,35.9,3241,4298,224,16042,40.1
2023-04-24,Makkah,47.8,3778,5121,252,19600,50.6
2023-04-24,Riyadh,57.9,5217,7092,353,24953,67.4
2023-04-25,Dammam,40.0,3649,4671,255,15736,41.6
2023-04-25,Jeddah,49.4,5166,6630,323,24152,59.1
2023-04-25,Madinah,33.0,3594,4426,197,15427,39.2
2023-04-25,Makkah,47.8,4282,5344,275,19363,48.2
2023-04-25,Riyadh,56.8,5416,7007,352,24000,71.8
2023-04-26,Dammam,39.0,3376,5025,242,17738,44.9
2023-04-26,Jeddah,52.9,4337,6276,322,21540,58.0
2023-04-26,Madinah,36.5,3080,3660,201,14913,38.5
2023-04-26,Makkah,43.1,4081,5201,274,18056,44.6
2023-04-26,Riyadh,58.0,5283,7192,343,22991,
2023-04-27,Dammam,47.2,4335,6150,220,20760,52.9
2023-04-27,Jeddah,59.1,5307,7532,,26199,67.6
2023-04-27,Madinah,41.2,4047,4567,222,16068,49.5
2023-04-27,Makkah,49.4,4787,6285,260,22211,62.6
2023-04-27,Riyadh,62.6,6282,8825,365,29201,81.2
2023-04-28,Dammam,46.4,4453,5363,212,20187,54.7
2023-04-28,Jeddah,,5608,7745,320,24751,65.4
2023-04-28,Madinah,42.6,3838,5118,207,17006,52.3
2023-04-28,Makkah,52.4,5093,5697,253,20019,
2023-04-28,Riyadh,67.1,6438,,349,30667,79.9
2023-04-29,Dammam,43.2,3690,4397,251,17252,44.5
2023-04-29,Jeddah,54.7,5110,6117,298,21171,56.1
2023-04-29,Madinah,33.4,2931,4534,228,15086,40.4
2023-04-29,Makkah,38.8,4342,5459,244,18764,45.8
2023-04-29,Riyadh,61.5,5349,6341,344,25648,66.0
2023-04-30,Dammam,38.6,3785,,240,17440,43.6
2023-04-30,Jeddah,47.2,4546,6409,321,,53.4
2023-04-30,Madinah,36.4,3188,4182,192,14877,35.0
2023-04-30,Makkah,50.8,3915,5085,264,17137,51.5
2023-04-30,Riyadh,64.9,5170,6498,352,25641,64.3
2023-05-01,Dammam,42.8,3936,4522,247,16856,43.4
2023-05-01,Jeddah,56.2,4722,6586,302,21472,54.8
2023-05-01,Madinah,37.6,3379,4258,209,15408,39.2
2023-05-01,Makkah,44.0,3598,5115,292,19125,45.8
2023-05-01,Riyadh,57.2,5260,6756,337,23595,70.4
2023-05-02,Dammam,41.0,3507,4948,271,17674,43.7
2023-05-02,Jeddah,57.3,4882,6765,330,21719,50.8
2023-05-02,Madinah,36.1,3354,4343,235,15785,35.8
2023-05-02,Makkah,41.0,3591,4657,288,19617,48.8
2023-05-02,Riyadh,58.2,5668,7354,323,24179,71.9
2023-05-03,Dammam,41.8,3933,4627,244,16232,47.5
2023-05-03,Jeddah,47.5,4481,6478,305,22794,62.5
2023-05-03,Madinah,37.6,3515,4927,227,14421,38.3
2023-05-03,Makkah,46.6,4311,5255,277,18516,47.6
2023-05-03,Riyadh,62.6,4804,6847,,24965,60.7
2023-05-04,Dammam,49.0,4676,,258,21000,59.6
2023-05-04,Jeddah,61.7,,6842,308,25224,67.8
2023-05-04,Madinah,,4152,4815,205,19842,47.0
2023-05-04,Makkah,41.8,4628,6687,223,24029,58.5
2023-05-04,Riyadh,64.1,6448,7743,380,28904,
2023-05-05,Dammam,50.3,4392,4964,243,22149,61.4
2023-05-05,Jeddah,67.1,,6745,333,25476,68.7
2023-05-05,Madinah,42.1,4034,4678,213,20130,47.4
2023-05-05,Makkah,51.8,,6734,273,22478,51.3
2023-05-05,Riyadh,65.6,7199,,344,28054,76.7
2023-05-06,Dammam,41.2,4041,4712,234,19047,46.5
2023-05-06,Jeddah,52.8,4846,6325,286,21138,56.8
2023-05-06,Madinah,41.1,3584,4726,232,15363,41.8
2023-05-06,Makkah,40.6,4011,4888,245,17236,
2023-05-06,Riyadh,54.0,4833,,339,23679,66.8
2023-05-07,Dammam,38.9,3363,5066,,,51.0
2023-05-07,Jeddah,54.0,5017,6338,287,22718,57.5
2023-05-07,Madinah,38.4,3325,4363,190,14969,43.0
2023-05-07,Makkah,41.1,3988,5308,265,17607,
2023-05-07,Riyadh,59.5,5106,6555,371,23177,66.7
2023-05-08,Dammam,38.4,3892,4909,252,18898,48.8
2023-05-08,Jeddah,54.4,5275,6642,281,25896,53.4
2023-05-08,Madinah,38.2,3281,4027,224,15095,44.0
2023-05-08,Makkah,42.0,4113,5611,281,20037,51.9
2023-05-08,Riyadh,56.6,5149,7212,365,25529,63.7
2023-05-09,Dammam,43.4,3648,4782,256,16915,45.7
2023-05-09,Jeddah,53.0,5275,5555,324,23473,62.4
2023-05-09,Madinah,37.4,3335,4422,220,15297,40.9
2023-05-09,Makkah,,3805,5405,257,17932,49.0
2023-05-09,Riyadh,56.1,5340,6878,,26180,66.1
2023-05-10,Dammam,41.3,3639,4600,251,16559,48.3
2023-05-10,Jeddah,55.7,,6274,293,22444,64.1
2023-05-10,Madinah,35.4,3434,4746,212,17036,40.2
2023-05-10,Makkah,41.7,3695,5452,244,19488,52.7
2023-05-10,Riyadh,56.1,5305,6287,328,23287,64.5
2023-05-11,Dammam,56.9,4741,5596,268,18408,53.8
2023-05-11,Jeddah,64.0,5746,7692,301,24366,
2023-05-11,Madinah,40.6,3630,4873,217,,46.5
2023-05-11,Makkah,53.7,4649,6035,262,21485,55.8
2023-05-11,Riyadh,66.1,6498,8457,377,31185,79.8
2023-05-12,Dammam,46.0,4854,6032,254,21489,49.8
2023-05-12,Jeddah,63.1,5847,7909,323,26319,71.3
2023-05-12,Madinah,46.7,4092,5409,235,19766,49.4
2023-05-12,Makkah,49.0,4887,6318,274,22368,57.9
2023-05-12,Riyadh,65.0,7088,7778,355,27969,74.8
2023-05-13,Dammam,46.6,3817,5226,272,16079,43.5
2023-05-13,Jeddah,57.2,4879,6072,298,23361,60.3
2023-05-13,Madinah,34.0,3478,4424,232,,42.1
2023-05-13,Makkah,45.3,3971,5177,255,18682,47.0
2023-05-13,Riyadh,62.0,5571,7538,402,23557,63.3
2023-05-14,Dammam,43.9,4070,5258,220,17844,42.4
2023-05-14,Jeddah,51.7,4775,6331,290,23260,61.1
2023-05-14,Madinah,37.4,3208,4027,208,15699,37.3
2023-05-14,Makkah,42.0,4083,5693,271,19126,55.1
2023-05-14,Riyadh,62.1,5186,6876,360,26563,68.9
2023-05-15,Dammam,41.9,3862,4708,229,17215,48.9
2023-05-15,Jeddah,54.7,4624,6462,339,22577,53.9
2023-05-15,Madinah,36.4,3709,4406,206,15832,38.4
2023-05-15,Makkah,,4415,5305,297,17919,51.1
2023-05-15,Riyadh,61.1,5593,6787,356,25950,63.8
2023-05-16,Dammam,42.6,3983,4749,256,16078,45.1
2023-05-16,Jeddah,51.8,4268,5910,286,20218,60.2
2023-05-16,Madinah,39.0,3309,4572,223,15844,41.5
2023-05-16,Makkah,44.2,3980,5355,265,19424,50.7
2023-05-16,Riyadh,56.4,5800,7089,373,23867,71.6
2023-05-17,Dammam,42.4,,5366,252,16878,46.3
2023-05-17,Jeddah,57.9,4659,5994,296,22761,63.4
2023-05-17,Madinah,,3221,4126,230,14103,40.7
2023-05-17,Makkah,45.0,4182,5327,266,21015,58.3
2023-05-17,Riyadh,51.9,6131,6712,338,24716,61.2
2023-05-18,Dammam,49.0,4823,5977,252,19999,62.6
2023-05-18,Jeddah,64.8,5650,7151,305,28046,66.7
2023-05-18,Madinah,46.9,3959,5265,198,19641,47.9
2023-05-18,Makkah,55.3,4177,6782,245,20481,56.4
2023-05-18,Riyadh,72.0,6563,8183,394,31180,76.2
2023-05-19,Dammam,54.8,4579,5875,255,19773,49.5
2023-05-19,Jeddah,67.5,5698,7433,329,28025,67.7
2023-05-19,Madinah,47.4,3908,5512,212,19023,53.2
2023-05-19,Makkah,59.3,,5944,268,23168,57.2
2023-05-19,Riyadh,64.9,6623,8638,357,32083,81.3
2023-05-20,Dammam,41.1,3838,4567,251,14595,47.0
2023-05-20,Jeddah,58.1,5254,6012,288,20507,54.7
2023-05-20,Madinah,37.5,3680,,228,14493,41.7
2023-05-20,Makkah,49.1,3830,4414,269,19732,48.7
2023-05-20,Riyadh,61.4,,7210,,24600,65.0
2023-05-21,Dammam,40.3,3741,4773,245,16244,47.3
2023-05-21,Jeddah,47.9,4960,6522,314,,57.1
2023-05-21,Madinah,36.8,3544,4649,233,15720,42.4
2023-05-21,Makkah,42.7,4351,5461,291,17395,54.2
2023-05-21,Riyadh,56.1,5506,7016,343,27582,65.7
2023-05-22,Dammam,,3820,5041,236,16420,45.3
2023-05-22,Jeddah,55.9,5278,6464,333,,58.4
2023-05-22,Madinah,35.1,,4198,233,16330,40.5
2023-05-22,Makkah,41.5,4362,5888,277,17369,50.6
2023-05-22,Riyadh,59.4,5755,6741,364,27608,74.7
2023-05-23,Dammam,41.4,3377,4807,257,17298,45.5
2023-05-23,Jeddah,51.4,4709,6337,296,21535,55.1
2023-05-23,Madinah,38.2,3473,4449,232,15486,43.2
2023-05-23,Makkah,47.2,4529,5108,286,16972,47.5
2023-05-23,Riyadh,61.6,5537,7864,315,25912,71.6
2023-05-24,Dammam,45.5,3731,5148,253,18015,47.3
2023-05-24,Jeddah,55.8,4792,6306,317,21987,53.6
2023-05-24,Madinah,37.0,3540,4109,198,15425,43.1
2023-05-24,Makkah,47.3,3923,5665,270,19017,48.8
2023-05-24,Riyadh,58.0,5311,6327,370,23979,70.7
2023-05-25,Dammam,42.0,4806,,240,,52.4
2023-05-25,Jeddah,64.2,5498,6212,321,25062,68.4
2023-05-25,Madinah,39.2,3931,,225,18456,51.3
2023-05-25,Makkah,50.2,4601,5776,264,,62.1
2023-05-25,Riyadh,69.3,7051,9070,386,32464,80.0
2023-05-26,Dammam,49.5,4595,5637,260,19744,53.9
2023-05-26,Jeddah,70.1,5343,7349,,25098,70.8
2023-05-26,Madinah,44.1,4452,5699,208,18158,46.6
2023-05-26,Makkah,55.7,5298,6029,277,22290,62.8
2023-05-26,Riyadh,78.4,,8686,340,29646,78.9
2023-05-27,Dammam,44.9,3955,5050,256,17524,51.1
2023-05-27,Jeddah,49.8,4555,6207,340,22387,59.4
2023-05-27,Madinah,39.5,2736,3967,226,14824,45.6
2023-05-27,Makkah,44.6,3964,,282,18456,52.3
2023-05-27,Riyadh,59.6,4923,6420,378,25842,69.8
2023-05-28,Dammam,42.3,3620,4991,245,15961,47.9
2023-05-28,Jeddah,55.9,4412,6373,305,22408,56.1
2023-05-28,Madinah,36.7,3383,4723,215,15678,45.0
2023-05-28,Makkah,37.3,4051,4875,271,18616,52.5
2023-05-28,Riyadh,61.0,5493,7165,348,24357,67.3
2023-05-29,Dammam,46.2,3976,4599,253,17419,47.6
2023-05-29,Jeddah,51.8,5022,6253,323,22342,58.3
2023-05-29,Madinah,40.1,3536,4285,198,16193,42.7
2023-05-29,Makkah,45.6,4237,4810,242,20602,50.0
2023-05-29,Riyadh,62.3,6186,7337,345,26972,70.5
2023-05-30,Dammam,40.9,4215,5071,258,16746,50.5
2023-05-30,Jeddah,51.6,4611,6820,344,20875,59.2
2023-05-30,Madinah,36.7,3582,4421,221,15119,39.6
2023-05-30,Makkah,44.1,4611,5708,257,19610,50.8
2023-05-30,Riyadh,66.2,5462,7175,318,24423,67.8
2023-05-31,Dammam,40.3,3738,4909,244,17354,46.6
2023-05-31,Jeddah,50.6,4562,5937,329,20614,58.9
2023-05-31,Madinah,33.3,,4252,207,15499,39.6
2023-05-31,Makkah,45.7,4035,5509,260,18495,50.3
2023-05-31,Riyadh,60.2,5590,7605,328,25522,73.2
2023-06-01,Dammam,47.0,4702,5732,223,20908,56.2
2023-06-01,Jeddah,63.4,5654,7469,308,22846,65.9
2023-06-01,Madinah,42.2,4016,4993,219,18057,47.6
2023-06-01,Makkah,55.5,5003,7231,254,24213,62.4
2023-06-01,Riyadh,66.9,6925,9485,378,30455,84.2
2023-06-02,Dammam,55.3,5396,5594,255,19403,64.6
2023-06-02,Jeddah,58.3,5130,7561,,25165,71.6
2023-06-02,Madinah,42.2,3982,5299,191,18480,56.4
2023-06-02,Makkah,51.7,5149,6360,251,22164,54.4
2023-06-02,Riyadh,70.7,6123,9002,376,28676,83.0
2023-06-03,Dammam,43.6,3553,4941,268,15474,44.6
2023-06-03,Jeddah,55.4,4859,6206,327,22492,58.3
2023-06-03,Madinah,37.6,3804,4656,228,17060,39.5
2023-06-03,Makkah,45.4,4207,5252,274,18010,53.1
2023-06-03,Riyadh,56.5,5641,6966,296,23847,64.1
2023-06-04,Dammam,46.0,4011,4684,272,15900,49.6
2023-06-04,Jeddah,56.3,4654,6100,343,21840,58.2
2023-06-04,Madinah,35.8,3549,4752,,16383,43.8
2023-06-04,Makkah,46.3,4020,5110,250,20997,50.5
2023-06-04,Riyadh,58.9,4952,7521,392,24625,62.0
2023-06-05,Dammam,41.2,3842,4901,253,15919,46.8
2023-06-05,Jeddah,50.5,4864,6197,332,22697,59.9
2023-06-05,Madinah,34.5,3207,4434,226,15866,39.3
2023-06-05,Makkah,46.0,4248,5014,,18589,48.5
2023-06-05,Riyadh,60.2,5639,7099,336,23437,68.7
2023-06-06,Dammam,40.6,3920,5536,257,18077,49.4
2023-06-06,Jeddah,52.2,4834,5913,367,19289,51.7
2023-06-06,Madinah,40.0,3151,4839,223,16517,43.2
2023-06-06,Makkah,45.2,3663,5443,271,21501,
2023-06-06,Riyadh,61.3,5468,6936,337,,69.8
2023-06-07,Dammam,41.6,3814,5121,260,18116,43.0
2023-06-07,Jeddah,47.7,4920,6659,337,24082,59.4
2023-06-07,Madinah,34.8,3083,4962,224,,40.0
2023-06-07,Makkah,48.7,4269,5680,268,18726,56.0
2023-06-07,Riyadh,62.4,5566,6867,354,24201,66.4
2023-06-08,Dammam,46.9,4525,5742,255,20282,57.8
2023-06-08,Jeddah,64.0,,6440,325,27519,69.9
2023-06-08,Madinah,47.9,3696,5260,218,17707,48.1
2023-06-08,Makkah,51.4,4745,6769,265,,
2023-06-08,Riyadh,62.2,7262,8792,,31411,74.6
2023-06-09,Dammam,51.8,4439,5671,247,21961,58.4
2023-06-09,Jeddah,58.3,5432,7469,328,28744,78.5
2023-06-09,Madinah,51.0,4030,5675,246,19399,47.6
2023-06-09,Makkah,55.0,4340,6110,,21728,58.9
2023-06-09,Riyadh,76.0,7211,8314,349,26556,87.0
2023-06-10,Dammam,46.6,3539,4925,275,18285,47.9
2023-06-10,Jeddah,53.4,4270,5956,324,19395,61.7
2023-06-10,Madinah,36.4,3251,4316,,14438,41.4
2023-06-10,Makkah,45.2,3808,5316,288,19119,52.3
2023-06-10,Riyadh,51.7,5248,7422,370,27144,62.4
2023-06-11,Dammam,46.2,3843,5630,263,19881,46.3
2023-06-11,Jeddah,58.0,4968,6586,315,,61.8
2023-06-11,Madinah,37.0,3229,4289,238,15661,38.1
2023-06-11,Makkah,42.6,4163,5126,271,18742,50.6
2023-06-11,Riyadh,59.1,5220,7444,337,26004,68.8
2023-06-12,Dammam,38.4,3838,5238,253,17019,48.2
2023-06-12,Jeddah,,,5911,312,22151,54.3
2023-06-12,Madinah,39.8,3731,4023,227,16959,44.3
2023-06-12,Makkah,,3904,4967,,20310,51.3
2023-06-12,Riyadh,52.7,5424,7264,331,22634,69.1
2023-06-13,Dammam,45.7,3643,4970,242,18619,48.8
2023-06-13,Jeddah,48.5,4618,6409,334,22304,64.2
2023-06-13,Madinah,35.6,3567,,192,14446,40.0
2023-06-13,Makkah,42.8,4377,4933,286,16228,49.6
2023-06-13,Riyadh,65.0,5335,7435,373,24438,67.6
2023-06-14,Dammam,40.5,3746,4429,257,17629,46.7
2023-06-14,Jeddah,53.1,4550,6152,307,22911,60.5
2023-06-14,Madinah,35.8,3337,4074,215,14065,39.8
2023-06-14,Makkah,46.4,4023,5046,258,18614,50.8
2023-06-14,Riyadh,64.2,6070,7434,387,24196,68.5
2023-06-15,Dammam,,4233,5726,231,21109,53.2
2023-06-15,Jeddah,63.8,5493,7537,311,25450,70.7
2023-06-15,Madinah,43.1,4106,4867,228,18376,50.4
2023-06-15,Makkah,49.0,4998,6471,264,22028,62.4
2023-06-15,Riyadh,73.0,6589,8346,352,31510,73.2
2023-06-16,Dammam,57.4,4240,5783,269,20299,58.8
2023-06-16,Jeddah,66.8,6091,6507,273,,70.0
2023-06-16,Madinah,42.1,4050,4841,208,18591,48.8
2023-06-16,Makkah,56.0,4882,6651,282,20528,58.5
2023-06-16,Riyadh,69.5,6226,7815,352,29063,72.7
2023-06-17,Dammam,41.0,4268,4868,266,17670,47.0
2023-06-17,Jeddah,50.2,4996,5780,304,23175,58.9
2023-06-17,Madinah,36.1,3588,4147,195,16095,38.0
2023-06-17,Makkah,43.9,3934,5280,245,19686,50.4
2023-06-17,Riyadh,64.8,,7748,384,27048,52.6
2023-06-18,Dammam,40.2,,4781,224,18474,
2023-06-18,Jeddah,48.2,5106,6438,,22091,55.7
2023-06-18,Madinah,35.1,3335,3983,206,15706,37.5
2023-06-18,Makkah,47.0,4103,6252,276,,45.9
2023-06-18,Riyadh,54.8,5576,7546,339,23955,72.8
2023-06-19,Dammam,44.2,3734,5330,252,17020,46.7
2023-06-19,Jeddah,54.7,4795,6215,322,22769,52.7
2023-06-19,Madinah,39.4,2987,4357,214,15520,38.6
2023-06-19,Makkah,48.7,3953,4799,263,20409,54.8
2023-06-19,Riyadh,59.4,5597,6700,369,25429,71.1
2023-06-20,Dammam,39.9,3768,5194,241,18005,48.8
2023-06-20,Jeddah,55.6,5025,6709,320,21629,56.1
2023-06-20,Madinah,35.1,3248,4485,232,15463,42.6
2023-06-20,Makkah,43.6,4381,5480,273,18938,50.5
2023-06-20,Riyadh,58.8,5125,8119,357,24504,61.7
2023-06-21,Dammam,40.4,3925,4656,237,18543,42.9
2023-06-21,Jeddah,51.0,4906,5714,318,22594,59.4
2023-06-21,Madinah,40.7,3362,4279,222,16485,36.2
2023-06-21,Makkah,43.1,3993,5551,244,18289,46.7
2023-06-21,Riyadh,58.9,5256,7129,364,24234,64.3
2023-06-22,Dammam,46.7,4138,6168,238,22267,55.7
2023-06-22,Jeddah,63.2,6397,6666,285,24335,73.2
2023-06-22,Madinah,47.6,4302,5289,209,17323,44.5
2023-06-22,Makkah,50.8,5140,6610,291,21806,57.8
2023-06-22,Riyadh,65.9,6590,8084,325,28546,79.3
2023-06-23,Dammam,50.2,4218,5923,271,23413,58.6
2023-06-23,Jeddah,59.5,5930,7622,290,26583,64.8
2023-06-23,Madinah,46.6,4571,5342,223,19221,44.1
2023-06-23,Makkah,49.6,4724,5945,257,20005,56.7
2023-06-23,Riyadh,66.2,6421,,371,25189,
2023-06-24,Dammam,,4048,5130,270,17108,49.9
2023-06-24,Jeddah,56.2,4610,6471,312,23182,62.0
2023-06-24,Madinah,37.2,3428,4678,219,16194,42.7
2023-06-24,Makkah,46.7,4020,,260,,49.6
2023-06-24,Riyadh,56.6,5773,7013,347,26534,58.9
2023-06-25,Dammam,39.9,4004,4553,242,16982,46.8
2023-06-25,Jeddah,56.5,4397,6310,341,21281,60.4
2023-06-25,Madinah,37.5,3471,4828,222,14638,41.5
2023-06-25,Makkah,40.2,4501,5431,258,20609,49.8
2023-06-25,Riyadh,56.6,5809,7737,366,25840,63.1
2023-06-26,Dammam,40.7,3967,4663,236,18092,44.8
2023-06-26,Jeddah,49.8,4653,6443,,20807,57.3
2023-06-26,Madinah,36.6,3314,4002,222,16584,44.3
2023-06-26,Makkah,41.9,4122,5035,262,20364,49.3
2023-06-26,Riyadh,61.1,5492,6827,338,22644,68.4
2023-06-27,Dammam,42.3,3657,5229,252,17848,43.4
2023-06-27,Jeddah,55.4,5010,6198,264,23834,60.8
2023-06-27,Madinah,36.8,3461,4791,209,15446,38.0
2023-06-27,Makkah,41.7,4100,5291,249,20863,48.5
2023-06-27,Riyadh,69.7,5399,7186,331,27994,70.4
2023-06-28,Dammam,,3984,4998,246,18125,47.6
2023-06-28,Jeddah,50.5,4666,6630,323,22795,56.1
2023-06-28,Madinah,32.9,3440,4555,210,16063,41.9
2023-06-28,Makkah,43.3,4042,4774,275,18759,54.4
2023-06-28,Riyadh,63.3,5633,7163,360,27922,65.9
2023-06-29,Dammam,49.2,4399,6032,261,20128,60.0
2023-06-29,Jeddah,56.8,5879,7538,,24863,73.8
2023-06-29,Madinah,43.8,3989,5492,213,17182,41.8
2023-06-29,Makkah,52.7,4498,5846,283,21529,59.0
2023-06-29,Riyadh,72.4,6387,6772,356,29857,74.8
